Latitude,,Longitude,
X,Y,X,Y
13.579220248271781,37.92536110409844,13.579220248271753,-74.81814690934772
40.62616145097749,38.17658742210719,40.62616145097746,-74.33713763304837
67.6731026536832,38.55769106436716,67.67310265368317,-73.86611892015299
94.72004385638891,39.02870977726258,94.72004385638888,-73.23525119279441
121.76698505909462,39.339879475695,121.76698505909462,-72.30466656331788
148.81392626180036,39.661039737531325,148.81392626180036,-71.8336478504225
175.86086746450604,40.13205845042674,175.86086746450604,-71.00296885498534
202.90780866721178,40.603077163322155,202.90780866721178,-69.93251633785354
229.95474986991746,40.92423742515851,229.95474986991746,-68.84208269391394
257.0016910726232,41.2354071235909,257.0016910726232,-67.75164904997433
284.04863227532894,41.58653907563908,284.04863227532894,-66.42144188434031
311.0955734780346,41.84775595705176,311.0955734780346,-65.10122528211008
338.14251468074036,42.02904833123296,338.14251468074036,-63.83096149689959
365.1894558834461,42.19035957860629,365.1894558834461,-62.5007543312654
392.23639708615184,42.281736882152046,392.23639708615184,-61.040669841380236
419.2833382888576,42.263217988254496,419.2833382888576,-59.27087788597265
446.3302794915633,42.224717967549026,446.3302794915633,-57.561029310988886
473.37722069426906,42.176227383439624,473.37722069426906,-55.85118073600506
500.4241618969747,42.157708489542074,500.4241618969747,-54.10136990740551
527.4711030996805,42.1092179054327,527.4711030996805,-52.051842176687785
554.5180443023862,41.95083112387999,554.5180443023862,-49.952361628950484
581.564985505092,41.542680257228824,581.564985505092,-47.83289995440515
608.6119267077977,41.17449164419338,608.6119267077977,-45.71343827985993
635.6588679105034,40.806303031157995,635.6588679105034,-43.623948295526475
662.7058091132089,40.40814272791073,662.7058091132089,-41.50448662098114
689.7527503159147,40.07991636849104,689.7527503159147,-39.38502494643586
716.7996915186204,39.70173719205172,716.7996915186204,-37.29553496210235
743.8466327213262,39.293586325400526,743.8466327213262,-35.17607328755719
770.8935739240319,38.965359965980866,770.8935739240319,-33.05661161301185
797.9405151267376,38.547218535925765,797.9405151267376,-30.957131065274496
824.9874563294434,38.15904879608249,824.9874563294434,-28.837669390729218
852.0343975321491,37.82083187325887,852.0343975321491,-26.7281982795879
879.0813387348546,37.4126810066077,879.0813387348546,-24.65868942206231
906.1282799375604,37.054482956976216,906.1282799375604,-22.749029578999796
933.1752211402661,36.6862943439408,933.1752211402661,-20.859350862745032
960.2221623429718,36.26815291388567,960.2221623429718,-18.989653273298245
986.8328625585373,35.93066438455094,986.8328625585373,-17.049959384095303
