Latitude,,Longitude,
X,Y,X,Y
918.7091732339667,49.78484898472484,918.7091732339667,-39.17022944849742
926.5457160949791,49.91583985076245,926.5457160949791,-38.39861137824468
934.3822589559915,50.050924181363726,934.3822589559915,-37.629040040273765
942.2188018170039,50.183961779683166,942.2188018170039,-36.85946870230285
950.0553446780162,50.318022744143526,950.0553446780162,-36.08682726590919
957.8918875390286,50.452083708603894,957.8918875390286,-35.31827929407922
965.728430400041,50.586144673064254,965.728430400041,-34.548707956108245
973.5649732610534,50.67722425960601,973.5649732610534,-33.779136618137386
981.4015161220658,50.63219614940558,981.4015161220658,-33.03412606754853
989.2380589830782,50.557490421118516,989.2380589830782,-32.38326520192422
996.5590398137608,50.49506508652246,996.5590398137608,-31.779975356304988
