Latitude,Longitude,Data
23.102702009429045,-101.3856603648322,0.00018655534455563414
23.134488491766177,-100.60458882337718,0.0007961508928962292
23.1621353617038,-99.82314484188281,0.002345050571889203
23.185639664876348,-99.0413801124006,0.004753822666704467
23.204998891307067,-98.25934645473511,0.006618335232815027
23.220210974846204,-97.4770957959259,0.006311293986684827
23.23127429270626,-96.69468014962217,0.004102709528699874
23.238187665095026,-95.91215159537136,0.001804286280617416
23.240950354948154,-95.12956225784201,0.0005316635761996507
23.239562067761568,-94.34696428600117,0.00010391589445911684
23.234022951524718,-93.5644098322681,1.3341277538393726e-05
23.224333596753837,-92.7819510316642,1.0490121327688001e-06
23.210495036626547,-91.99963998098016,0.0
23.192508747216237,-91.2175287179817,0.0
23.170376647826032,-90.43566920067394,0.0
23.14410110142143,-89.65411328664555,0.0
23.113684915160057,-88.87291271251242,0.0
23.07913134101742,-88.0921190734824,8.53044088808103e-08
23.040444076506226,-87.3117838030597,4.210282110310254e-06
22.997627265487935,-86.5319581529098,4.938888329721003e-05
22.950685499073288,-85.7526931729041,0.0003708577244772913
22.899623816609804,-84.9740396913633,0.0018816897077409106
22.844447706752984,-84.19604829551831,0.00655589779410887
22.78516310861789,-83.41876931220771,0.01593137666347144
22.72177641300814,-82.64225278882891,0.027455295262689035
22.654294463717836,-81.86654847456093,0.033918202652210065
22.58272455890262,-81.09170580187615,0.030006468044489906
22.507074452516225,-80.3177738683571,0.018758188483773326
22.42735235580699,-79.54480141883403,0.0081204438748985
22.34356693887028,-78.77283682786006,0.0023845587711493342
22.255727332251393,-78.00192808253638,0.00046685262731624563
22.163843128593975,-77.23212276570457,5.998368074970969e-05
22.067924384328304,-76.46346803951653,4.776897196683005e-06
21.967981621393786,-75.69601062939842,0.0
21.86402582898985,-74.92979680841718,0.0
21.75606846534877,-74.1648723820643,0.0
21.64412145952467,-73.40128267346617,0.0
21.528197213191667,-72.63907250903088,0.0
21.40830860244468,-71.87828620454265,0.0
21.284468979596294,-71.11896755171078,0.0
21.156692174961847,-70.36115980518233,0.0
21.02499249862685,-69.60490567002509,0.0
20.889384742187975,-68.850247289688,0.0
21.40615568431376,-122.30516330911348,0.0
21.547843420101838,-121.54866377640755,0.0
21.685616435315094,-120.79048582313429,0.0
21.819459372120065,-120.03067143617847,0.0
21.949357356542354,-119.26926319502196,0.0
22.075295996569835,-118.50630426010876,0.0
22.197261380224298,-117.741838360707,0.0
22.31524007360896,-116.97590978227394,0.0
22.4292191189396,-116.2085633533298,0.0
22.5391860325667,-115.43984443184853,0.0
22.64512880299604,-114.66979889117239,0.0
22.747035888914098,-113.89847310546031,0.0
22.844896217226413,-113.12591393467824,0.0
22.938699181114885,-112.35216870914289,0.0
23.028434638119798,-111.57728521362911,0.0
23.114092908255046,-110.80131167105297,0.0
23.19566477216028,-110.02429672574296,0.0
23.27314146929777,-109.24628942631212,0.0
23.346514696198195,-108.46733920814569,0.0
23.415776604762165,-107.68749587551801,0.0
23.480919800621574,-106.90680958335427,0.0
23.54193734156628,-106.12533081865256,0.0
23.598822736040994,-105.34311038158324,7.960399088441378e-10
23.651569941716176,-104.56019936628205,3.615325093835637e-08
23.700173364138102,-103.7766491413543,1.1927150981800012e-06
23.744627855460802,-102.9925113301091,1.7379445644863897e-05
23.78492871326494,-102.20783779054119,0.00014658198213478538
23.82107167946582,-101.42268059508007,0.0008607432718256389
23.853052939314217,-100.63709201012522,0.003524914775103242
23.880869120492964,-99.8511244753881,0.009993205546592257
23.904517292311358,-99.06483058306031,0.019510445038552763
23.92399496500014,-98.27826305682865,0.026152297926649318
23.939300089108663,-97.49147473075845,0.024021372288016957
23.95043105500614,-96.7045185280651,0.015079055560009533
23.957386692488374,-95.9174474397963,0.006437604494716275
23.960166270490635,-95.13031450344528,0.0018562242569732045
23.958769496908392,-94.34317278151751,0.00035895645871850996
23.953196518525044,-93.55607534007208,4.6346489587095785e-05
23.94344792104835,-92.7690752272591,3.727528625529812e-06
23.929524729254307,-91.98222545187559,4.0005145009315724e-08
23.911428407238514,-91.1955789619613,2.9188129990951747e-09
23.88916085877451,-90.4091886234552,0.0
23.862724427777824,-89.62310719893541,0.0
23.8321218988742,-88.83738732646312,0.0
23.797356498071387,-88.05208149855167,7.585592709596594e-07
23.758431893531398,-87.26724204128182,1.849448435556227e-05
23.715352196441888,-86.48292109358377,0.0001881821939385069
23.668121961983854,-85.69917058670633,0.0012848871256529617
23.616746190393386,-84.91604222389307,0.006040672983905546
23.561230328113414,-84.13358746028486,0.019928147335671616
23.501580269033543,-83.35185748306849,0.047071601117678934
23.437802355813325,-82.57090319188947,0.08133141287853375
23.36990338128541,-81.79077517954764,0.10378990365210276
23.29789058993481,-81.01152371299297,0.0966856033923862
23.2217716794494,-80.2331987146391,0.0639242540828055
23.141554802337573,-79.45584974401051,0.029077877125390998
23.05724856760722,-78.67952597974114,0.008875547498930072
22.968862042502415,-77.90427620193596,0.0017870388429004891
22.876404754290853,-77.13014877491585,0.00023426342978585525
22.77988669209725,-76.35719163035422,1.935644228320179e-05
22.67931830877704,-75.58545225082257,0.0
22.574710522823757,-74.81497765375613,0.0
22.466074720304224,-74.0458143758517,0.0
22.35342275681496,-73.27800845790928,0.0
22.236766959452833,-72.51160543012685,0.0
22.11612012879399,-71.74665029786104,0.0
21.991495540872865,-70.98318752785754,0.0
21.86290694915482,-70.22126103496583,0.0
21.730368586494908,-69.4609141693395,0.0
21.593895167075313,-68.70218970413377,0.0
22.109843116538833,-122.46031079529548,0.0
22.252421623918174,-121.69974021093353,0.0
22.39105856252255,-120.93746314266988,0.0
22.525738658929637,-120.17352219737366,0.0
22.65644712349113,-119.40796059072154,0.0
22.783169648230764,-118.64082213531829,0.0
22.905892404714567,-117.87215122829566,0.0
23.02460204190172,-117.10199283839522,0.0
23.13928568398338,-116.33039249254163,0.0
23.249930928217374,-115.55739626191402,0.0
23.356525842765933,-114.78305074752305,0.0
23.459058964544003,-114.00740306530352,0.0
23.557519297085214,-113.23050083073144,0.0
23.65189630843207,-112.45239214297663,0.0
23.742179929057276,-111.67312556860205,0.0
23.82836054982302,-110.89275012482197,0.0
23.9104290199839,-110.1113152623318,0.0
23.988376645239764,-109.32887084772324,0.0
24.062195185844537,-108.54546714549932,0.0
24.131876854776056,-107.76115479970366,0.0
24.197414315972942,-106.9759848151806,0.0
24.258800682642864,-106.19000853848189,3.1841596353765554e-09
24.316029515647543,-105.40327763843713,4.852186509721738e-08
24.369094821968815,-104.61584408640586,5.550234406536364e-07
24.41799105326012,-103.82776013622906,6.804718829842791e-06
24.462713104487424,-103.03907830389927,6.965589550396812e-05
24.503256312663233,-102.24985134696813,0.0005133134275375352
24.539616455677237,-101.46013224371173,0.0028055005383736133
24.57178975122666,-100.6699741720731,0.010959877490410929
24.59977285584977,-99.87943048840367,0.02993463410945181
24.623562864063896,-99.08855470602332,0.056492052631671036
24.643157307611606,-98.29740047362168,0.07323104994390466
24.658554154816375,-97.5060215535214,0.06507352311551505
24.66975181004934,-96.71447179982583,0.03963576996319069
24.676749113309054,-95.92280513647277,0.01656669490353886
24.67954533991491,-95.13107553521758,0.004777551144959114
24.678140200315244,-94.3393369935663,0.0009719757853136521
24.672533840010477,-93.54764351268363,0.00015105415907439528
24.66272683959184,-92.75604907529646,2.749448453987691e-05
24.648720214895064,-91.96460762361619,2.152656873866395e-05
24.630515417269255,-91.17337303730308,2.8052570665420892e-05
24.608114333959254,-90.38239911149378,2.6288040163763303e-05
24.58151928860213,-89.59173953491577,1.6671651405017136e-05
24.55073304183434,-88.80144786810962,7.122012395082618e-06
24.51575879201012,-88.01157752178244,6.5831786233469235e-06
24.476600176027322,-87.22218173531282,7.902435354595733e-05
24.43326127025981,-86.43331355542995,0.0007098115759189939
24.385746591593406,-85.64502581508718,0.004356782931419595
24.33406109856235,-84.85737111255136,0.018510727693571982
24.27821019258373,-84.07040179072813,0.055811027406070156
24.21819971928622,-83.28416991674256,0.12294810209051077
24.154035969929208,-82.49872726179576,0.2041533655335282
24.085725682909143,-81.71412528131523,0.25875837716582656
24.013276045348064,-80.9304150954178,0.24511251223071512
23.936694694760394,-80.14764746970354,0.16625769756214268
23.855989720793254,-79.3658727963962,0.07748416923103567
23.771169667034556,-78.58514107584931,0.024106114900462775
23.682243532884918,-77.80550189843137,0.004920347963684012
23.589220775486968,-77.02700442680673,0.0006511305131227058
23.492111311706154,-76.24969737862726,5.476373991563196e-05
23.390925520158092,-75.4736290096462,0.0
23.28567424327537,-74.69884709727101,0.0
23.176368789407412,-73.92539892456425,0.0
23.063020934947595,-73.15333126470514,0.0
22.94564292647968,-72.38269036592477,0.0
22.824247482937615,-71.61352193692039,0.0
22.698847797770284,-70.84587113276308,0.0
22.56945754110516,-70.07978254130346,0.0
22.43609086190224,-69.31530017008579,0.0
22.298762390091003,-68.5524674337742,0.0
22.813795623317702,-122.61720685726677,0.0
22.95725361804401,-121.85252323273592,0.0
23.096743437320796,-121.08610444072058,0.0
23.232249899245442,-120.31799371942735,0.0
23.36375830543392,-119.54823493260783,0.0
23.49125443870911,-118.7768725574297,0.0
23.614724560766838,-118.00395167180659,0.0
23.734155409825924,-117.22951794119243,0.0
23.84953419827141,-116.4536176048463,0.0
23.9608486102984,-115.67629746157672,0.0
24.0680867995641,-114.897604854972,0.0
24.171237386855704,-114.11758765812748,0.0
24.270289457780915,-113.33629425787848,0.0
24.36523256048881,-112.5537735385506,0.0
24.45605670342746,-111.77007486523891,0.0
24.542752353144902,-110.9852480666283,0.0
24.625310432140207,-110.19934341736825,0.0
24.70372231677065,-109.41241162001688,0.0
24.777979835220513,-108.62450378656794,2.653466362813794e-10
24.84807526553828,-107.83567141957721,3.323239885241618e-09
24.91400133374631,-107.04596639290443,2.6714224555194266e-08
24.975751212029277,-106.25544093208724,1.798964432582317e-07
25.03331851700574,-105.46414759436556,1.06099874234353e-06
25.08669730808752,-104.67213924837434,6.3553909989587455e-06
25.135882085931556,-103.87946905352341,3.9929186265446965e-05
25.180867790987925,-103.08619043908428,0.0002510161053013246
25.22164980214835,-102.29235708300385,0.0014240494279697455
25.258223935498105,-101.49802289046525,0.006805426384512963
25.290586443175187,-100.70324197221773,0.024820111591290127
25.318734012339135,-99.90806862269555,0.06515064328646425
25.34266376425281,-99.11255729794968,0.11965611792698246
25.362373253478474,-98.31676259341269,0.15190011889697846
25.377860467191535,-97.52073922152078,0.13295002395640312
25.38912382461243,-96.7245419892148,0.08068280098315837
25.396162176558988,-95.92822577534413,0.0345679877155862
25.39897480511985,-95.13184550799573,0.010956764614289745
25.39756142345037,-94.33545614177292,0.002871258703349465
25.391922175690574,-93.53911263504607,0.0007906677911345903
25.382057637006394,-92.74286992719989,0.00038016930136626113
25.367968813753446,-91.94678291590003,0.00039442883411085466
25.349657143763125,-91.15090643440311,0.0004554111060995839
25.327124496750383,-90.35529522893309,0.0004057443533831821
25.300373174841784,-89.56000393614764,0.00025726235859900256
25.26940591322327,-88.76508706071762,0.00011680355770605438
25.234225880904944,-87.97059895304196,6.407757098251376e-05
25.194836681601824,-87.1765937871218,0.00030706406542785217
25.151242354727913,-86.38312553861502,0.0023719190871765955
25.10344737650112,-85.59024796309365,0.01329460993472106
25.051456661156024,-84.79801457452614,0.05163640281444222
24.99527556226155,-84.00647862400486,0.141761177889159
24.934909874140235,-83.21569307874022,0.2848238734371892
24.870365833384735,-82.42571060134152,0.4370781874923457
24.801650120468516,-81.6365835294038,0.5252394120410776
24.728769861445507,-80.84836385542029,0.4849100322166691
24.651732629734862,-80.06110320703866,0.32652683299355784
24.57054644798555,-79.27485282767951,0.15232659678144211
24.485219790016036,-78.48966355753319,0.047547858729275264
24.395761582823162,-77.70558581495258,0.009736369738851653
24.302181208655508,-76.92266957825755,0.00129134702589101
24.204488507144095,-76.14096436796473,0.00010924734564803077
24.102693777485754,-75.36051922946021,0.0
23.99680778067182,-74.58138271612408,0.0
23.88684174175589,-73.80360287292388,0.0
23.772807352153865,-73.02722722048688,0.0
23.6547167719695,-72.25230273966169,0.0
23.532582632337938,-71.47887585658198,0.0
23.406418037779968,-70.70699242823858,0.0
23.276236568559472,-69.93669772857172,0.0
23.142052283036346,-69.16803643508929,0.0
23.003879720006847,-68.40105261601839,0.0
23.517906184955798,-122.77588079584423,0.0
23.662232024362666,-122.00704152822608,0.0
23.802563333169605,-121.23643777232175,0.0
23.938885028142458,-120.46411340925835,0.0
24.071182509136435,-119.69011296299188,0.0
24.199441656572485,-118.91448158792407,0.0
24.32364882889391,-118.13726505595744,0.0
24.44379086001301,-117.35850974299397,0.0
24.559855056755303,-116.5782626148851,0.0
24.671829196309226,-115.79657121283938,0.0
24.779701523689575,-115.01348363829756,0.0
24.883460749221534,-114.2290485372841,0.0
24.983096046053696,-113.44331508424533,0.0
25.07859704770648,-112.65633296538569,0.0
25.169953845663365,-111.86815236151425,0.0
25.25715698701162,-111.07882393041363,0.0
25.340197472138907,-110.28839878874645,0.0
25.41906675249254,-109.4969284935124,5.306932725627591e-10
25.493756728406748,-108.70446502307249,1.1827146109694508e-08
25.564259747004574,-107.91106075775562,1.1910790812667787e-07
25.630568600179004,-107.11676846006566,8.091891367900039e-07
25.692676522659916,-106.32164125450494,4.109596080224478e-06
25.750577190170166,-105.52573260703423,1.673387343847627e-05
25.80426471767737,-104.72909630418712,6.417202176266732e-05
25.853733657744378,-103.93178643185891,0.0002527194213730376
25.898978998983395,-103.13385735378985,0.0009922239155573584
25.93999616461762,-102.33536368976446,0.0037816542427732656
25.976781011153474,-101.53636029354729,0.013885776302436422
26.00932982716742,-100.7369022305776,0.04433947842335101
26.037639332209913,-99.93704475544546,0.10982276172098114
26.061706675829104,-99.13684328917104,0.19740030663376568
26.08152943671725,-98.33635339631212,0.2505722910143411
26.097105621981267,-97.53563076192097,0.22407054387953557
26.108433666539625,-96.73473116837627,0.14406606672758943
26.115512432646852,-95.93371047211325,0.07034296013567032
26.118341209546962,-95.13262458027636,0.0289223846640483
26.116919713256443,-94.33152942731877,0.011424406731098694
26.111248086477325,-93.53048095157351,0.005074805283649281
26.10132689864115,-92.72953507182028,0.003416301456635182
26.087157146082507,-91.92874766387294,0.003651415948138993
26.06874025234306,-91.128174537212,0.004054771486694135
26.046078068604356,-90.32787141168615,0.003573797179468696
26.019172874248802,-89.52789389430782,0.0023215913839137662
25.988027377547663,-88.72829745616649,0.001154201241184173
25.95264471647346,-87.92913740948308,0.0006207291795604294
25.91302845963616,-87.13046888483025,0.001194756574559041
25.86918260733968,-86.33234680854055,0.006533941696594244
25.821111592756683,-85.53482588032624,0.03293835465745512
25.76882028321864,-84.73796055113307,0.11871015023139724
25.71231398161822,-83.94180500124953,0.30090742793392167
25.651598427919705,-83.14641311869389,0.5525948914235048
25.586679800774824,-82.35183847789982,0.7713400001715641
25.517564719238678,-81.5581343187205,0.8518020826406871
25.444260244582562,-80.76535352577228,0.7406116472732898
25.366773882197947,-79.97354860813533,0.48169788342867426
25.28511358358753,-79.18277167943238,0.22075699306589097
25.199287748437786,-78.39307443830064,0.06830960241385166
25.109305226767688,-77.60450814927587,0.013925835614742806
25.015175321147197,-76.81712362410457,0.0018417155216906202
24.916907788981177,-76.03097120350034,0.00015547772587697
24.81451284485027,-75.24610073935713,0.0
24.708001162904576,-74.46256157743726,0.0
24.597383879301443,-73.68040254054347,0.0
24.482672594681688,-72.89967191218979,0.0
24.363879376676696,-72.12041742078178,0.0
24.24101676243906,-71.34268622431748,0.0
24.114097761189157,-70.56652489561726,0.0
23.98313585676992,-69.79197940809367,0.0
23.84814501020211,-69.01909512206785,0.0
23.709139662231667,-68.24791677163898,0.0
24.222067040736786,-122.93636256018804,0.0
24.36724872977225,-122.1633244211258,0.0
24.5084097944851,-121.3884918182358,0.0
24.64553525749119,-120.61190928738232,0.0
24.778610623891687,-119.83362202510953,0.0
24.90762187853229,-119.05367587599919,0.0
25.032555483248107,-118.27211731944486,0.0
25.153398374103165,-117.48899345584863,0.0
25.270137958632272,-116.70435199224741,0.0
25.382762113093737,-115.91824122737638,0.0
25.491259179740762,-115.13071003617907,0.0
25.59561796411959,-114.34180785377269,0.0
25.695827732401636,-113.55158465888032,0.0
25.79187820875728,-112.76009095674118,0.0
25.883759572778125,-111.96737776151109,0.0
25.971462456955194,-111.17349657816712,0.0
26.05497794421892,-110.37849938392999,7.960399088441388e-10
26.13429756554842,-109.58243860921965,1.5554812881082576e-08
26.209413297655104,-108.78536711816028,1.9767997797147726e-07
26.280317560747616,-107.98733818865041,1.599199254947945e-06
26.347003216382827,-107.18840549201693,9.462957707251643e-06
26.409463565409013,-106.38862307227036,4.265048880768645e-05
26.467692346005997,-105.58804532498132,0.0001508567332068015
26.521683731826823,-104.7867269757965,0.00046375701571998697
26.571432330246346,-103.98472305861652,0.0013761746035621239
26.61693318071986,-103.18208889345507,0.003963227894134891
26.6581817532569,-102.37888006400206,0.010686770946243773
26.69517394701274,-101.57515239491228,0.027908443467947935
26.727906089002055,-100.77096192884329,0.07079414144136789
26.756374932936815,-99.96636490326452,0.15750300463290576
26.780577658192083,-99.16141772706297,0.2747321187170391
26.800511868900998,-98.35617695696777,0.3552053416137426
26.816175593182532,-97.55069927381957,0.3389880721039736
26.8275672825025,-96.74504145870901,0.24875687334192023
26.83468581117005,-95.93926036900848,0.15254041314904596
26.83753047597071,-95.13341291432438,0.08562063143855092
26.836100995936384,-94.32755603239285,0.04656760609805897
26.83039751225378,-93.52174666494668,0.027304787207195005
26.820420588310398,-92.71604173357726,0.021548598209993372
26.80617120987863,-91.91049811561837,0.0228400573976082
26.78765078543768,-91.10517262007649,0.024375995686783117
26.764861146631816,-90.30012196363384,0.021250192610696664
26.737804548864464,-89.49540274674845,0.014152393040170118
26.706483672026984,-88.69107142987748,0.007641719532118389
26.670901621359494,-87.88718430984784,0.004519266209405567
26.631061928442886,-87.08379749639904,0.0053581249639901045
26.58696855231861,-86.28096688892236,0.01604072546357596
26.53862588073433,-85.47874815342051,0.06520529108836258
26.486038731512377,-84.67719669971041,0.21564948059494213
26.429212354037286,-83.87636765889326,0.5104372892140187
26.36815243085947,-83.07631586111323,0.8671963765993569
26.302865079410687,-82.27709581362717,1.1034610537368315
26.23335685382737,-81.47876167920647,1.1042132339700867
26.159634746877575,-80.68136725489221,0.8817949671792307
26.081706191985948,-79.88496595112231,0.5405077727995157
25.99957906535312,-79.0896107712521,0.2389477906831231
25.91326168816281,-78.29535429148396,0.07242139270698082
25.822762828871532,-77.5022486412272,0.014585945451357878
25.72809170557607,-76.71034548390188,0.0019136248362508748
25.629257988450693,-75.91969599820584,0.00015996131143301848
25.52627180224945,-75.13035085985697,0.0
25.419143728866157,-74.34236022382873,0.0
25.30788480994523,-73.5557737070905,0.0
25.192506549536667,-72.77064037186423,0.0
25.07302091678743,-71.98700870941384,0.0
24.949440348662122,-71.20492662437233,0.0
24.821777752684792,-70.42444141962186,0.0
24.690046509694493,-69.64559978173233,0.0
24.554260476606004,-68.86844776696856,0.0
24.414433989167385,-68.09303078787276,0.0
24.926169759985136,-123.09868276553917,0.0
25.072194957684676,-122.32140188999202,0.0
25.21417370856239,-121.54229590224307,0.0
25.35209114829308,-120.76141000494813,0.0
25.485932894254308,-119.97879007988273,0.0
25.615685042565843,-119.19448267503562,0.0
25.74133416511914,-118.40853499109572,0.0
25.86286730660642,-117.62099486734013,0.0
25.98027198155695,-116.83191076692921,0.0
26.093536171389857,-116.0413317616168,0.0
26.202648321491115,-115.24930751588509,7.960399088441386e-10
26.307597338322378,-114.45588827051404,9.439026383162083e-09
26.408372586570092,-113.66112482559532,7.110807416856703e-08
26.504963886342104,-112.8650685230045,3.467982580071261e-07
26.59736151041854,-112.06777122834211,1.1051970656227215e-06
26.685556181565275,-111.26928531235957,2.3334134572216922e-06
26.769539069915485,-110.4696636318827,3.353455035520539e-06
26.84930179042643,-109.66895951025,3.5760027941696754e-06
26.92483640041801,-108.8672267172811,4.596378797323026e-06
26.996135397198746,-108.06451944879329,1.5592312860153673e-05
27.063191715784995,-107.2608923056845,7.422452222492906e-05
27.125998726719107,-106.45640027260062,0.00030146228584013613
27.18455023399154,-105.65109869620862,0.0009702920168155824
27.23884047307189,-104.84504326309478,0.0025689055746537333
27.288864109053733,-104.0382899773092,0.006095748824803445
27.334616234916925,-103.23089513757975,0.013716519533740038
27.376092369912296,-102.42291531421651,0.028844257571851835
27.413288458071957,-101.61440732573097,0.05699814813155142
27.44620086684818,-100.8054282151932,0.11128340764517046
27.474826385885347,-99.99603522635118,0.21027839816853094
27.499162225926238,-99.1862857795374,0.3454962268638349
27.51920601785592,-98.37623744738755,0.4547133791229691
27.534955811885656,-97.56594793039663,0.47440390947584893
27.54641007687759,-96.7554750323388,0.4119583133080796
27.55356769981327,-95.94487663557653,0.3186517868699174
27.55642798540572,-95.13421067628596,0.22709257404246921
27.554990655856713,-94.32353511962417,0.15264725123668005
27.549255850759902,-93.51290793486552,0.10822629830276821
27.539224127149446,-92.70238707053385,0.0945410124605643
27.524896459694716,-91.89203042955653,0.09874933346690959
27.50627424103983,-91.08189584446772,0.10183946175238892
27.483359282287836,-90.27204105268672,0.08846637443990027
27.45615381362889,-89.46252367189814,0.06130315905697578
27.42466048510945,-88.65340117556043,0.03668881259800169
27.388882367542514,-87.84473086856761,0.02473399444033901
27.34882295355607,-87.03656986309076,0.02509030037499565
27.304486158776683,-86.2289750546245,0.04197351119551121
27.255876323147294,-85.42200309826234,0.111606464373095
27.202998212374272,-84.6157103852266,0.31525417181145526
27.145857019501857,-83.81015301967614,0.693752358766156
27.084458366609677,-83.00538679581463,1.1059328718067767
27.018808306629253,-82.20146717532363,1.3019630570565066
26.948913325276198,-81.3984492651414,1.183207046166226
26.874780343092237,-80.59638779560905,0.8538252039534097
26.796416717593353,-79.79533709900582,0.4804767541778746
26.713830245518334,-78.99535108849162,0.19992309151217258
26.627029165172495,-78.1964832374783,0.058272774563069354
26.536022158861048,-77.39878655944655,0.011449783440097842
26.440818355405803,-76.60231358822662,0.0014770697132613446
26.341427332739208,-75.80711635875936,0.00012062682736954816
26.237859120569464,-75.0132463883541,0.0
26.130124203109368,-74.22075465845812,0.0
26.01823352186281,-73.4296915969504,0.0
25.90219847846054,-72.64010706097596,0.0
25.78203093753896,-71.85205032032945,0.0
25.657743229653313,-71.06557004140171,0.0
25.529348154218006,-70.28071427169868,0.0
25.39685898246557,-69.49753042494176,0.0
25.26028946041626,-68.71606526675855,0.0
25.1196538118495,-67.93636490097096,0.0
25.630105314306476,-123.2628727115321,0.0
25.776961340692335,-122.4813045863131,0.0
25.919745378657606,-121.69788000899993,0.0
26.058442684164593,-120.91264486133663,0.0
26.19303899391586,-120.1256457232378,0.0
26.323520522170583,-119.33692985961258,0.0
26.449873957554804,-118.54654520655892,0.0
26.5720864598774,-117.75454035693527,0.0
26.690145656958055,-116.96096454531633,0.0
26.804039641476738,-116.16586763234142,5.306932725627587e-10
26.91375696785378,-115.36930008846433,1.7146892698770858e-08
27.019286649166908,-114.57131297711499,1.7643324238868048e-07
27.120618154114812,-113.7719579372844,1.203952927142417e-06
27.21774140403404,-112.97128716554504,5.487172474321881e-06
27.31064676997681,-112.16935339751927,1.671486075194666e-05
27.399325069856967,-111.3662098888115,3.4265402740087365e-05
