Latitude,,Longitude,
Time,Latitude,Time,Longitude
13.179150627879096,28.24199256416881,13.179150627879096,-80.13208797805555
40.24000336551609,28.441613268796203,40.24000336551609,-80.07220176666726
67.30085610315308,28.571366726804058,67.30085610315308,-80.05223969620454
94.36170884079007,28.8608167485138,94.36170884079007,-80.05223969620454
121.42256157842706,28.8608167485138,121.42256157842706,-80.03227762574181
148.48341431606406,28.8608167485138,148.48341431606406,-79.53322586417323
175.54426705370105,28.88077881897655,175.54426705370105,-79.47333965278494
202.60511979133804,29.180209875917654,202.60511979133804,-79.47333965278494
229.66597252897503,29.49960300332154,229.66597252897503,-79.07409824353027
256.726825266612,30.018616835352816,256.726825266612,-78.83255719093103
283.787678004249,30.47774445599586,283.787678004249,-78.21772542067856
310.848530741886,30.926891041407544,310.848530741886,-77.60688606451868
337.909383479523,31.40598073251337,337.909383479523,-77.14775844387555
364.97023621716,31.93497559977598,364.97023621716,-76.66866875276997
392.031088954797,32.45398943180729,392.031088954797,-75.71048937055826
419.091941692434,33.30237742647381,419.091941692434,-74.86210137589183
446.15279443007097,34.150765421140335,446.15279443007097,-74.02369441645658
473.21364716770796,35.029096521500946,473.21364716770796,-72.94574261146852
500.27449990534495,35.92738969232434,500.27449990534495,-71.31883386875506
527.3353526429819,36.75581561652811,527.3353526429819,-69.5322285623397
554.396205380619,37.72397603397107,554.396205380619,-67.77556636161842
581.4570581182559,38.662193345719885,581.4570581182559,-65.98896105520294
608.517910855893,39.650315833625655,608.517910855893,-64.26224196017586
635.5787635935299,40.59851418060586,635.5787635935299,-62.47563665376066
662.639616331167,41.55669356281746,662.639616331167,-60.7089934178079
689.7004690688038,42.564778121185924,689.7004690688038,-58.95233121708662
716.761321806441,43.502995432934796,716.761321806441,-57.03597245266343
743.8221745440778,44.471155850377755,743.8221745440778,-54.85012573699328
770.8830272817149,45.4093731621266,770.8830272817149,-52.584430739472054
797.9438800193518,46.39749565003231,797.9438800193518,-50.408565059033265
825.0047327569889,47.295788820855705,825.0047327569889,-48.023097638735635
852.0655854946258,47.89465093473794,852.0655854946258,-45.497895725198816
879.1264382322629,48.48353201338881,879.1264382322629,-42.96271277643058
906.1872909698998,48.96262170449464,906.1872909698998,-40.43751086289382
933.2481437075367,49.431730360369016,933.2481437075367,-37.942252055051085
960.3089964451738,49.96072522763174,960.3089964451738,-35.52684152905937
986.9333838160746,50.43715330934248,986.9333838160746,-33.114425313637014
